job_id,job_title,company_id,company_name,location,experience_level,salary_lpa,posted_date
347,Data Analyst,9,HCL,Chennai,2-5 Years,14.76,2025-12-18
348,Data Analyst,2,Infosys,Mumbai,0-2 Years,10.81,2025-01-01
349,Data Analyst,13,Flipkart,Jaipur,0-2 Years,10.14,2025-07-19
350,Data Analyst,14,PwC,Delhi NCR,0-2 Years,10.74,2025-10-14
351,Data Analyst,14,PwC,Chennai,5+ Years,23.87,2025-02-20
352,Data Analyst,2,Infosys,Delhi NCR,Fresher,8.77,2025-11-17
353,Data Analyst,15,KPMG,Hyderabad,2-5 Years,18.03,2025-04-27
354,Data Analyst,12,Microsoft,Delhi NCR,Fresher,6.81,2025-02-13
355,Data Analyst,9,HCL,Bangalore,Fresher,8.98,2025-08-03
356,Data Analyst,15,KPMG,Mumbai,2-5 Years,16.3,2025-03-05
357,Data Analyst,15,KPMG,Mumbai,0-2 Years,12.48,2025-01-02
358,Data Analyst,15,KPMG,Delhi NCR,2-5 Years,15.65,2025-12-13
359,Data Analyst,8,IBM,Delhi NCR,0-2 Years,11.39,2025-09-11
360,Data Analyst,2,Infosys,Hyderabad,0-2 Years,11.01,2025-11-11
361,Data Analyst,2,Infosys,Bangalore,2-5 Years,18.62,2025-08-20
362,Data Analyst,5,Deloitte,Pune,5+ Years,25.34,2025-04-22
363,Data Analyst,2,Infosys,Bangalore,2-5 Years,17.87,2025-11-22
364,Data Analyst,10,Tech Mahindra,Pune,2-5 Years,16.98,2025-02-25
365,Data Analyst,2,Infosys,Delhi NCR,Fresher,7.83,2025-04-27
366,Data Analyst,5,Deloitte,Hyderabad,2-5 Years,16.52,2025-05-08
367,Data Analyst,5,Deloitte,Delhi NCR,0-2 Years,11.27,2025-06-25
368,Data Analyst,4,Accenture,Pune,0-2 Years,11.52,2025-02-04
369,Data Analyst,14,PwC,Pune,0-2 Years,11.62,2025-04-18
370,Data Analyst,5,Deloitte,Pune,2-5 Years,15.57,2025-05-05
371,Data Analyst,3,Wipro,Ahmedabad,0-2 Years,11.03,2025-01-17
372,Data Analyst,14,PwC,Pune,2-5 Years,17.1,2025-11-19
373,Data Analyst,13,Flipkart,Ahmedabad,2-5 Years,17.74,2025-06-11
374,Data Analyst,2,Infosys,Pune,0-2 Years,12.65,2025-02-24
375,Data Analyst,5,Deloitte,Chennai,0-2 Years,14.08,2025-12-28
376,Data Analyst,11,Amazon,Ahmedabad,0-2 Years,10.08,2025-10-26
377,Data Analyst,1,TCS,Bangalore,0-2 Years,14.05,2025-09-02
378,Data Analyst,12,Microsoft,Mumbai,0-2 Years,12.72,2025-08-16
379,Data Analyst,14,PwC,Kolkata,2-5 Years,18.63,2025-03-17
380,Data Analyst,12,Microsoft,Pune,Fresher,6.53,2025-10-24
381,Data Analyst,14,PwC,Jaipur,2-5 Years,14.99,2025-09-25
382,Data Analyst,5,Deloitte,Jaipur,2-5 Years,15.28,2025-06-01
383,Data Analyst,4,Accenture,Hyderabad,2-5 Years,14.45,2025-03-31
384,Data Analyst,9,HCL,Kolkata,0-2 Years,10.37,2025-08-13
385,Data Analyst,13,Flipkart,Delhi NCR,0-2 Years,10.09,2025-02-14
386,Data Analyst,1,TCS,Chennai,0-2 Years,11.68,2025-03-08
387,Data Analyst,1,TCS,Ahmedabad,0-2 Years,11.41,2025-03-02
388,Data Analyst,10,Tech Mahindra,Pune,Fresher,9.75,2025-04-07
389,Data Analyst,14,PwC,Chennai,2-5 Years,17.64,2025-02-26
390,Data Analyst,5,Deloitte,Bangalore,2-5 Years,17.31,2025-10-01
391,Data Analyst,14,PwC,Mumbai,0-2 Years,11.42,2025-03-29
392,Data Analyst,14,PwC,Jaipur,0-2 Years,11.59,2025-05-03
393,Data Analyst,9,HCL,Bangalore,5+ Years,23.42,2025-11-01
394,Data Analyst,12,Microsoft,Bangalore,0-2 Years,15.2,2025-08-27
395,Data Analyst,14,PwC,Ahmedabad,2-5 Years,17.42,2025-11-21
396,Data Analyst,6,Capgemini,Delhi NCR,2-5 Years,15.44,2025-03-07
397,Data Analyst,2,Infosys,Ahmedabad,5+ Years,20.94,2025-08-17
398,Data Analyst,3,Wipro,Delhi NCR,0-2 Years,12.62,2025-10-15
399,Data Analyst,12,Microsoft,Ahmedabad,0-2 Years,10.86,2025-06-20
400,Data Analyst,8,IBM,Mumbai,2-5 Years,18.99,2025-04-20
401,Data Analyst,6,Capgemini,Hyderabad,Fresher,6.09,2025-06-25
402,Data Analyst,14,PwC,Ahmedabad,2-5 Years,15.28,2025-04-08
403,Data Analyst,11,Amazon,Pune,Fresher,7.51,2025-02-16
404,Data Analyst,14,PwC,Kolkata,Fresher,7.06,2025-03-05
405,Data Analyst,9,HCL,Kolkata,0-2 Years,10.46,2025-06-12
406,Data Analyst,6,Capgemini,Jaipur,2-5 Years,16.75,2025-04-11
407,Data Analyst,6,Capgemini,Jaipur,2-5 Years,14.72,2025-03-13
408,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,11.83,2025-11-26
409,Data Analyst,1,TCS,Delhi NCR,0-2 Years,11.14,2025-07-03
410,Data Analyst,10,Tech Mahindra,Kolkata,2-5 Years,16.62,2025-09-08
411,Data Analyst,9,HCL,Delhi NCR,0-2 Years,11.85,2025-06-22
412,Data Analyst,15,KPMG,Pune,0-2 Years,10.15,2025-05-29
413,Data Analyst,2,Infosys,Ahmedabad,2-5 Years,14.16,2025-04-23
414,Data Analyst,4,Accenture,Ahmedabad,0-2 Years,12.53,2025-11-29
415,Data Analyst,10,Tech Mahindra,Bangalore,0-2 Years,13.4,2025-10-21
416,Data Analyst,11,Amazon,Delhi NCR,Fresher,6.1,2025-09-01
417,Data Analyst,3,Wipro,Kolkata,2-5 Years,17.86,2025-07-02
418,Data Analyst,4,Accenture,Jaipur,Fresher,7.14,2025-12-31
419,Data Analyst,1,TCS,Delhi NCR,2-5 Years,17.42,2025-01-11
420,Data Analyst,7,Cognizant,Ahmedabad,Fresher,7.08,2025-12-14
421,Data Analyst,8,IBM,Chennai,2-5 Years,18.97,2025-09-18
422,Data Analyst,7,Cognizant,Hyderabad,0-2 Years,14.11,2025-12-12
423,Data Analyst,8,IBM,Hyderabad,0-2 Years,11.7,2025-06-09
424,Data Analyst,3,Wipro,Pune,5+ Years,24.67,2025-07-10
425,Data Analyst,11,Amazon,Hyderabad,0-2 Years,12.77,2025-11-30
426,Data Analyst,11,Amazon,Kolkata,0-2 Years,12.64,2025-06-19
427,Data Analyst,8,IBM,Kolkata,2-5 Years,14.84,2025-05-19
428,Data Analyst,14,PwC,Ahmedabad,0-2 Years,11.82,2025-07-23
429,Data Analyst,9,HCL,Hyderabad,Fresher,9.27,2025-07-23
430,Data Analyst,1,TCS,Jaipur,2-5 Years,13.89,2025-05-09
431,Data Analyst,12,Microsoft,Bangalore,5+ Years,23.58,2025-04-15
432,Data Analyst,7,Cognizant,Delhi NCR,5+ Years,20.55,2025-09-22
433,Data Analyst,6,Capgemini,Chennai,2-5 Years,16.18,2025-09-26
434,Data Analyst,2,Infosys,Bangalore,Fresher,9.86,2025-09-24
435,Data Analyst,5,Deloitte,Chennai,2-5 Years,18.3,2025-06-04
436,Data Analyst,6,Capgemini,Bangalore,5+ Years,25.09,2025-01-01
437,Data Analyst,1,TCS,Delhi NCR,Fresher,8.95,2025-10-05
438,Data Analyst,15,KPMG,Mumbai,2-5 Years,15.84,2025-01-03
439,Data Analyst,14,PwC,Pune,Fresher,5.46,2025-05-05
440,Data Analyst,1,TCS,Delhi NCR,2-5 Years,15.93,2025-02-11
441,Data Analyst,13,Flipkart,Jaipur,0-2 Years,11.46,2025-12-13
442,Data Analyst,5,Deloitte,Bangalore,5+ Years,24.96,2025-03-11
443,Data Analyst,10,Tech Mahindra,Delhi NCR,Fresher,4.52,2025-09-19
444,Data Analyst,12,Microsoft,Delhi NCR,0-2 Years,10.89,2025-11-23
445,Data Analyst,5,Deloitte,Ahmedabad,Fresher,5.43,2025-12-24
446,Data Analyst,10,Tech Mahindra,Pune,2-5 Years,17.3,2025-01-11
447,Data Analyst,9,HCL,Pune,2-5 Years,16.94,2025-02-28
448,Data Analyst,13,Flipkart,Delhi NCR,5+ Years,21.87,2025-01-13
449,Data Analyst,13,Flipkart,Pune,2-5 Years,15.88,2025-06-13
450,Data Analyst,6,Capgemini,Hyderabad,2-5 Years,15.73,2025-11-16
451,Data Analyst,12,Microsoft,Chennai,2-5 Years,16.42,2025-08-31
452,Data Analyst,6,Capgemini,Ahmedabad,2-5 Years,17.15,2025-10-06
453,Data Analyst,11,Amazon,Delhi NCR,0-2 Years,9.82,2025-02-25
454,Data Analyst,2,Infosys,Delhi NCR,Fresher,7.6,2025-05-11
455,Data Analyst,10,Tech Mahindra,Pune,0-2 Years,10.86,2025-01-14
456,Data Analyst,2,Infosys,Ahmedabad,5+ Years,22.05,2025-11-17
457,Data Analyst,8,IBM,Mumbai,0-2 Years,12.37,2025-12-18
458,Data Analyst,2,Infosys,Hyderabad,0-2 Years,10.76,2025-03-12
459,Data Analyst,2,Infosys,Pune,0-2 Years,10.84,2025-04-02
460,Data Analyst,15,KPMG,Chennai,0-2 Years,10.06,2025-04-07
461,Data Analyst,15,KPMG,Kolkata,0-2 Years,13.36,2025-07-07
462,Data Analyst,10,Tech Mahindra,Pune,2-5 Years,16.54,2025-06-15
463,Data Analyst,14,PwC,Mumbai,Fresher,7.66,2025-11-09
464,Data Analyst,13,Flipkart,Bangalore,Fresher,9.26,2025-04-25
465,Data Analyst,3,Wipro,Pune,0-2 Years,11.37,2025-04-22
466,Data Analyst,12,Microsoft,Mumbai,0-2 Years,12.23,2025-01-12
467,Data Analyst,12,Microsoft,Chennai,2-5 Years,17.24,2025-07-07
468,Data Analyst,11,Amazon,Pune,0-2 Years,12.41,2025-01-11
469,Data Analyst,14,PwC,Chennai,0-2 Years,10.86,2025-06-12
470,Data Analyst,7,Cognizant,Hyderabad,Fresher,7.31,2025-12-30
471,Data Analyst,6,Capgemini,Bangalore,0-2 Years,12.67,2025-03-18
472,Data Analyst,12,Microsoft,Chennai,0-2 Years,8.74,2025-11-21
473,Data Analyst,5,Deloitte,Mumbai,0-2 Years,10.68,2025-06-23
474,Data Analyst,3,Wipro,Ahmedabad,0-2 Years,12.64,2025-11-15
475,Data Analyst,6,Capgemini,Delhi NCR,5+ Years,24.97,2025-10-31
476,Data Analyst,1,TCS,Pune,5+ Years,23.2,2025-05-03
477,Data Analyst,9,HCL,Delhi NCR,Fresher,7.69,2025-03-20
478,Data Analyst,5,Deloitte,Jaipur,Fresher,7.37,2025-05-22
479,Data Analyst,12,Microsoft,Bangalore,0-2 Years,16.69,2025-05-12
480,Data Analyst,1,TCS,Chennai,2-5 Years,17.84,2025-04-19
481,Data Analyst,10,Tech Mahindra,Jaipur,0-2 Years,10.85,2025-05-01
482,Data Analyst,14,PwC,Bangalore,Fresher,7.85,2025-09-10
483,Data Analyst,12,Microsoft,Hyderabad,2-5 Years,15.07,2025-07-16
484,Data Analyst,6,Capgemini,Pune,2-5 Years,16.74,2025-01-20
485,Data Analyst,14,PwC,Ahmedabad,0-2 Years,10.09,2025-01-15
486,Data Analyst,10,Tech Mahindra,Mumbai,2-5 Years,15.79,2025-05-22
487,Data Analyst,1,TCS,Jaipur,0-2 Years,10.22,2025-09-26
488,Data Analyst,5,Deloitte,Ahmedabad,0-2 Years,9.7,2025-08-29
489,Data Analyst,10,Tech Mahindra,Hyderabad,0-2 Years,14.02,2025-04-17
490,Data Analyst,9,HCL,Kolkata,0-2 Years,12.06,2025-11-30
491,Data Analyst,7,Cognizant,Hyderabad,0-2 Years,11.99,2025-12-16
492,Data Analyst,10,Tech Mahindra,Delhi NCR,0-2 Years,12.78,2025-11-27
493,Data Analyst,6,Capgemini,Hyderabad,0-2 Years,12.09,2025-07-28
494,Data Analyst,4,Accenture,Chennai,Fresher,6.47,2025-12-02
495,Data Analyst,13,Flipkart,Hyderabad,2-5 Years,18.83,2025-12-06
496,Data Analyst,13,Flipkart,Pune,0-2 Years,12.15,2025-05-12
497,Data Analyst,12,Microsoft,Mumbai,2-5 Years,16.26,2025-11-21
498,Data Analyst,10,Tech Mahindra,Chennai,5+ Years,23.27,2025-10-29
499,Data Analyst,3,Wipro,Pune,0-2 Years,10.45,2025-07-21
500,Data Analyst,4,Accenture,Hyderabad,Fresher,6.34,2025-03-11
501,Data Analyst,12,Microsoft,Chennai,0-2 Years,12.61,2025-12-26
502,Data Analyst,4,Accenture,Jaipur,0-2 Years,13.29,2025-03-17
503,Data Analyst,11,Amazon,Bangalore,Fresher,7.32,2025-01-15
504,Data Analyst,5,Deloitte,Mumbai,5+ Years,25.18,2025-08-07
505,Data Analyst,5,Deloitte,Ahmedabad,5+ Years,22.22,2025-04-17
506,Data Analyst,13,Flipkart,Pune,0-2 Years,10.92,2025-12-09
507,Data Analyst,5,Deloitte,Chennai,0-2 Years,10.79,2025-01-04
508,Data Analyst,13,Flipkart,Delhi NCR,5+ Years,21.96,2025-10-23
509,Data Analyst,2,Infosys,Hyderabad,0-2 Years,12.06,2025-03-18
510,Data Analyst,4,Accenture,Mumbai,2-5 Years,16.5,2025-09-03
511,Data Analyst,14,PwC,Ahmedabad,0-2 Years,11.32,2025-01-31
512,Data Analyst,3,Wipro,Pune,0-2 Years,11.44,2025-05-18
513,Data Analyst,10,Tech Mahindra,Hyderabad,0-2 Years,11.71,2025-09-30
514,Data Analyst,12,Microsoft,Jaipur,0-2 Years,9.91,2025-09-07
515,Data Analyst,4,Accenture,Jaipur,0-2 Years,10.31,2025-08-02
516,Data Analyst,15,KPMG,Delhi NCR,0-2 Years,11.91,2025-09-01
517,Data Analyst,7,Cognizant,Hyderabad,2-5 Years,17.6,2025-10-21
518,Data Analyst,6,Capgemini,Bangalore,5+ Years,23.83,2025-07-23
519,Data Analyst,1,TCS,Ahmedabad,0-2 Years,11.12,2025-06-17
520,Data Analyst,13,Flipkart,Jaipur,2-5 Years,16.9,2025-06-12
521,Data Analyst,9,HCL,Hyderabad,0-2 Years,10.0,2025-05-27
522,Data Analyst,9,HCL,Hyderabad,0-2 Years,12.65,2025-04-19
523,Data Analyst,12,Microsoft,Delhi NCR,2-5 Years,15.2,2025-10-20
524,Data Analyst,4,Accenture,Jaipur,2-5 Years,16.68,2025-07-26
525,Data Analyst,4,Accenture,Delhi NCR,2-5 Years,15.08,2025-03-25
526,Data Analyst,11,Amazon,Pune,0-2 Years,9.33,2025-12-30
527,Data Analyst,8,IBM,Bangalore,5+ Years,23.05,2025-04-27
528,Data Analyst,7,Cognizant,Kolkata,Fresher,7.06,2025-02-14
529,Data Analyst,7,Cognizant,Hyderabad,Fresher,8.31,2025-01-03
530,Data Analyst,12,Microsoft,Bangalore,2-5 Years,16.91,2025-07-11
531,Data Analyst,3,Wipro,Hyderabad,2-5 Years,17.77,2025-04-13
532,Data Analyst,15,KPMG,Pune,5+ Years,21.51,2025-01-17
533,Data Analyst,4,Accenture,Ahmedabad,2-5 Years,15.92,2025-05-31
534,Data Analyst,14,PwC,Kolkata,0-2 Years,9.55,2025-09-03
535,Data Analyst,14,PwC,Ahmedabad,2-5 Years,15.22,2025-07-06
536,Data Analyst,6,Capgemini,Delhi NCR,0-2 Years,11.06,2025-01-24
537,Data Analyst,2,Infosys,Mumbai,2-5 Years,16.47,2025-04-20
538,Data Analyst,14,PwC,Bangalore,Fresher,8.54,2025-01-01
539,Data Analyst,10,Tech Mahindra,Hyderabad,2-5 Years,18.21,2025-09-05
540,Data Analyst,12,Microsoft,Mumbai,0-2 Years,11.81,2025-01-26
541,Data Analyst,11,Amazon,Bangalore,Fresher,10.0,2025-02-02
542,Data Analyst,13,Flipkart,Hyderabad,2-5 Years,15.64,2025-05-08
543,Data Analyst,9,HCL,Mumbai,0-2 Years,13.14,2025-01-12
544,Data Analyst,10,Tech Mahindra,Jaipur,0-2 Years,12.73,2025-10-05
545,Data Analyst,13,Flipkart,Delhi NCR,0-2 Years,8.03,2025-09-15
546,Data Analyst,10,Tech Mahindra,Kolkata,5+ Years,22.04,2025-11-12
547,Data Analyst,13,Flipkart,Kolkata,2-5 Years,16.69,2025-12-31
548,Data Analyst,2,Infosys,Pune,0-2 Years,11.26,2025-10-17
549,Data Analyst,7,Cognizant,Chennai,5+ Years,23.95,2025-08-18
550,Data Analyst,6,Capgemini,Ahmedabad,2-5 Years,15.28,2025-04-29
551,Data Analyst,3,Wipro,Ahmedabad,2-5 Years,16.1,2025-07-22
552,Data Analyst,15,KPMG,Pune,Fresher,7.31,2025-02-09
553,Data Analyst,5,Deloitte,Hyderabad,2-5 Years,18.4,2025-11-16
554,Data Analyst,1,TCS,Chennai,0-2 Years,11.81,2025-04-05
555,Data Analyst,15,KPMG,Kolkata,2-5 Years,16.41,2025-05-16
556,Data Analyst,7,Cognizant,Bangalore,Fresher,8.51,2025-03-24
557,Data Analyst,11,Amazon,Delhi NCR,2-5 Years,15.41,2025-08-28
558,Data Analyst,8,IBM,Delhi NCR,2-5 Years,15.48,2025-05-05
559,Data Analyst,10,Tech Mahindra,Delhi NCR,0-2 Years,11.47,2025-12-06
560,Data Analyst,1,TCS,Ahmedabad,2-5 Years,15.49,2025-08-18
561,Data Analyst,7,Cognizant,Delhi NCR,5+ Years,23.35,2025-03-13
562,Data Analyst,14,PwC,Pune,Fresher,9.99,2025-07-17
563,Data Analyst,7,Cognizant,Bangalore,0-2 Years,14.05,2025-10-25
564,Data Analyst,2,Infosys,Hyderabad,Fresher,7.61,2025-09-24
565,Data Analyst,13,Flipkart,Chennai,0-2 Years,12.94,2025-01-28
566,Data Analyst,6,Capgemini,Chennai,0-2 Years,11.01,2025-05-15
567,Data Analyst,4,Accenture,Hyderabad,5+ Years,21.55,2025-06-04
568,Data Analyst,15,KPMG,Chennai,0-2 Years,10.29,2025-01-16
569,Data Analyst,9,HCL,Mumbai,2-5 Years,15.26,2025-11-20
570,Data Analyst,4,Accenture,Mumbai,5+ Years,24.08,2025-06-21
571,Data Analyst,2,Infosys,Bangalore,0-2 Years,13.02,2025-09-18
572,Data Analyst,2,Infosys,Hyderabad,0-2 Years,14.01,2025-02-18
573,Data Analyst,1,TCS,Delhi NCR,5+ Years,23.39,2025-04-13
574,Data Analyst,5,Deloitte,Delhi NCR,0-2 Years,10.74,2025-10-01
575,Data Analyst,13,Flipkart,Delhi NCR,5+ Years,24.0,2025-04-21
576,Data Analyst,9,HCL,Delhi NCR,Fresher,4.35,2025-02-02
577,Data Analyst,8,IBM,Chennai,Fresher,7.78,2025-05-17
578,Data Analyst,10,Tech Mahindra,Ahmedabad,5+ Years,23.93,2025-12-03
579,Data Analyst,1,TCS,Bangalore,0-2 Years,11.23,2025-09-05
580,Data Analyst,13,Flipkart,Pune,2-5 Years,17.87,2025-11-11
581,Data Analyst,6,Capgemini,Kolkata,Fresher,7.41,2025-08-24
582,Data Analyst,9,HCL,Jaipur,2-5 Years,15.5,2025-09-01
583,Data Analyst,2,Infosys,Jaipur,2-5 Years,16.76,2025-07-15
584,Data Analyst,6,Capgemini,Delhi NCR,0-2 Years,13.72,2025-04-12
585,Data Analyst,4,Accenture,Pune,2-5 Years,16.72,2025-05-17
586,Data Analyst,10,Tech Mahindra,Chennai,Fresher,7.8,2025-10-05
587,Data Analyst,7,Cognizant,Delhi NCR,0-2 Years,10.45,2025-01-31
588,Data Analyst,4,Accenture,Bangalore,2-5 Years,16.98,2025-08-16
589,Data Analyst,11,Amazon,Jaipur,Fresher,8.0,2025-10-30
590,Data Analyst,4,Accenture,Ahmedabad,0-2 Years,9.97,2025-11-01
591,Data Analyst,10,Tech Mahindra,Chennai,Fresher,7.59,2025-03-21
592,Data Analyst,10,Tech Mahindra,Hyderabad,0-2 Years,11.43,2025-09-25
593,Data Analyst,6,Capgemini,Jaipur,2-5 Years,16.57,2025-10-13
594,Data Analyst,12,Microsoft,Bangalore,0-2 Years,13.4,2025-11-04
595,Data Analyst,7,Cognizant,Delhi NCR,5+ Years,24.25,2025-06-01
596,Data Analyst,5,Deloitte,Kolkata,2-5 Years,15.39,2025-05-07
597,Data Analyst,10,Tech Mahindra,Mumbai,5+ Years,24.18,2025-10-19
598,Data Analyst,12,Microsoft,Bangalore,5+ Years,23.83,2025-11-09
599,Data Analyst,1,TCS,Delhi NCR,0-2 Years,10.47,2025-09-26
600,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,12.45,2025-04-23
601,Data Analyst,4,Accenture,Mumbai,0-2 Years,13.41,2025-10-02
602,Data Analyst,13,Flipkart,Mumbai,0-2 Years,11.39,2025-04-18
603,Data Analyst,11,Amazon,Jaipur,0-2 Years,12.04,2025-08-17
604,Data Analyst,5,Deloitte,Chennai,2-5 Years,18.13,2025-03-10
605,Data Analyst,13,Flipkart,Jaipur,0-2 Years,11.5,2025-09-14
606,Data Analyst,1,TCS,Mumbai,Fresher,10.75,2025-01-02
607,Data Analyst,5,Deloitte,Mumbai,Fresher,7.57,2025-08-15
608,Data Analyst,9,HCL,Kolkata,0-2 Years,9.51,2025-06-30
609,Data Analyst,11,Amazon,Delhi NCR,2-5 Years,13.87,2025-03-26
610,Data Analyst,11,Amazon,Pune,Fresher,9.3,2025-05-12
611,Data Analyst,8,IBM,Hyderabad,Fresher,8.79,2025-04-25
612,Data Analyst,4,Accenture,Chennai,Fresher,7.43,2025-08-05
613,Data Analyst,1,TCS,Jaipur,0-2 Years,11.34,2025-10-17
614,Data Analyst,6,Capgemini,Delhi NCR,Fresher,5.65,2025-12-21
615,Data Analyst,9,HCL,Ahmedabad,2-5 Years,18.93,2025-08-20
616,Data Analyst,10,Tech Mahindra,Hyderabad,0-2 Years,12.16,2025-03-29
617,Data Analyst,7,Cognizant,Hyderabad,5+ Years,24.13,2025-08-27
618,Data Analyst,12,Microsoft,Mumbai,0-2 Years,13.37,2025-05-10
619,Data Analyst,14,PwC,Mumbai,2-5 Years,18.08,2025-10-07
620,Data Analyst,8,IBM,Delhi NCR,Fresher,7.27,2025-05-31
621,Data Analyst,10,Tech Mahindra,Kolkata,5+ Years,22.05,2025-07-01
622,Data Analyst,8,IBM,Kolkata,2-5 Years,16.57,2025-09-25
623,Data Analyst,15,KPMG,Jaipur,Fresher,9.26,2025-09-02
624,Data Analyst,12,Microsoft,Mumbai,0-2 Years,14.11,2025-08-20
625,Data Analyst,5,Deloitte,Pune,2-5 Years,18.41,2025-03-26
626,Data Analyst,8,IBM,Pune,0-2 Years,10.89,2025-08-03
627,Data Analyst,11,Amazon,Bangalore,2-5 Years,16.81,2025-03-01
628,Data Analyst,13,Flipkart,Pune,2-5 Years,16.35,2025-07-02
629,Data Analyst,9,HCL,Ahmedabad,2-5 Years,16.07,2025-03-22
630,Data Analyst,1,TCS,Jaipur,2-5 Years,17.31,2025-03-22
631,Data Analyst,7,Cognizant,Bangalore,2-5 Years,15.97,2025-07-06
632,Data Analyst,1,TCS,Chennai,0-2 Years,13.34,2025-09-05
633,Data Analyst,3,Wipro,Delhi NCR,0-2 Years,10.81,2025-08-28
634,Data Analyst,7,Cognizant,Jaipur,0-2 Years,10.49,2025-12-11
635,Data Analyst,15,KPMG,Jaipur,5+ Years,21.79,2025-01-23
636,Data Analyst,9,HCL,Hyderabad,2-5 Years,15.01,2025-01-07
637,Data Analyst,10,Tech Mahindra,Jaipur,2-5 Years,16.99,2025-11-24
638,Data Analyst,4,Accenture,Hyderabad,2-5 Years,17.09,2025-01-04
639,Data Analyst,12,Microsoft,Chennai,0-2 Years,9.95,2025-01-19
640,Data Analyst,9,HCL,Delhi NCR,5+ Years,21.45,2025-02-24
641,Data Analyst,12,Microsoft,Chennai,0-2 Years,11.1,2025-08-27
642,Data Analyst,4,Accenture,Bangalore,Fresher,11.0,2025-10-07
643,Data Analyst,6,Capgemini,Kolkata,5+ Years,22.69,2025-12-04
644,Data Analyst,7,Cognizant,Ahmedabad,2-5 Years,14.2,2025-07-17
645,Data Analyst,12,Microsoft,Mumbai,5+ Years,24.21,2025-11-10
646,Data Analyst,15,KPMG,Bangalore,0-2 Years,12.67,2025-02-20
647,Data Analyst,4,Accenture,Hyderabad,2-5 Years,13.76,2025-02-12
648,Data Analyst,7,Cognizant,Delhi NCR,2-5 Years,15.93,2025-06-20
649,Data Analyst,9,HCL,Jaipur,2-5 Years,15.72,2025-11-18
650,Data Analyst,10,Tech Mahindra,Jaipur,0-2 Years,11.84,2025-02-05
651,Data Analyst,3,Wipro,Mumbai,2-5 Years,19.72,2025-04-21
652,Data Analyst,1,TCS,Delhi NCR,0-2 Years,12.35,2025-07-06
653,Data Analyst,10,Tech Mahindra,Mumbai,Fresher,8.18,2025-04-27
654,Data Analyst,15,KPMG,Bangalore,2-5 Years,16.67,2025-09-20
655,Data Analyst,11,Amazon,Delhi NCR,0-2 Years,14.09,2025-08-12
656,Data Analyst,7,Cognizant,Ahmedabad,0-2 Years,11.07,2025-09-10
657,Data Analyst,6,Capgemini,Hyderabad,0-2 Years,12.02,2025-06-01
658,Data Analyst,12,Microsoft,Hyderabad,5+ Years,23.97,2025-09-06
659,Data Analyst,12,Microsoft,Jaipur,2-5 Years,16.24,2025-02-08
660,Data Analyst,11,Amazon,Bangalore,0-2 Years,12.83,2025-06-09
661,Data Analyst,4,Accenture,Hyderabad,2-5 Years,16.31,2025-10-23
662,Data Analyst,13,Flipkart,Ahmedabad,0-2 Years,10.34,2025-10-06
663,Data Analyst,11,Amazon,Delhi NCR,0-2 Years,10.96,2025-12-19
664,Data Analyst,8,IBM,Ahmedabad,0-2 Years,10.35,2025-08-27
665,Data Analyst,13,Flipkart,Chennai,Fresher,6.64,2025-12-22
666,Data Analyst,6,Capgemini,Pune,2-5 Years,16.63,2025-04-15
667,Data Analyst,3,Wipro,Jaipur,Fresher,6.69,2025-10-16
668,Data Analyst,12,Microsoft,Mumbai,0-2 Years,14.3,2025-03-26
669,Data Analyst,6,Capgemini,Delhi NCR,0-2 Years,7.82,2025-11-06
670,Data Analyst,7,Cognizant,Bangalore,2-5 Years,19.31,2025-07-02
671,Data Analyst,13,Flipkart,Mumbai,Fresher,10.0,2025-07-16
672,Data Analyst,14,PwC,Hyderabad,Fresher,5.51,2025-06-24
673,Data Analyst,8,IBM,Hyderabad,0-2 Years,11.59,2025-07-18
674,Data Analyst,13,Flipkart,Ahmedabad,2-5 Years,15.55,2025-04-24
675,Data Analyst,2,Infosys,Delhi NCR,0-2 Years,9.31,2025-08-17
676,Data Analyst,8,IBM,Pune,0-2 Years,10.57,2025-10-26
677,Data Analyst,13,Flipkart,Chennai,2-5 Years,15.17,2025-07-31
678,Data Analyst,10,Tech Mahindra,Delhi NCR,2-5 Years,18.1,2025-03-30
679,Data Analyst,13,Flipkart,Jaipur,2-5 Years,17.12,2025-06-01
680,Data Analyst,6,Capgemini,Ahmedabad,0-2 Years,12.53,2025-05-15
681,Data Analyst,14,PwC,Hyderabad,0-2 Years,12.87,2025-06-18
682,Data Analyst,9,HCL,Ahmedabad,Fresher,5.65,2025-08-22
683,Data Analyst,7,Cognizant,Hyderabad,2-5 Years,16.37,2025-04-16
684,Data Analyst,1,TCS,Delhi NCR,0-2 Years,11.59,2025-12-09
685,Data Analyst,4,Accenture,Pune,0-2 Years,10.03,2025-06-09
686,Data Analyst,11,Amazon,Bangalore,2-5 Years,18.86,2025-09-01
687,Data Analyst,10,Tech Mahindra,Delhi NCR,0-2 Years,10.71,2025-05-18
688,Data Analyst,3,Wipro,Ahmedabad,0-2 Years,10.55,2025-01-15
689,Data Analyst,5,Deloitte,Chennai,0-2 Years,12.35,2025-05-28
690,Data Analyst,1,TCS,Kolkata,Fresher,7.53,2025-03-26
691,Data Analyst,7,Cognizant,Mumbai,Fresher,8.07,2025-07-27
